01/07/2006 12:28,5,594(B)(2)(A) VANDALISM/ -$400
01/07/2006 12:45,2,23152(A) VC DUI-ALCOHOL/DRUGS
01/07/2006 13:00,1,BURGLARY - I RPT
01/07/2006 13:00,6,484 PETTY THEFT/LICENSE PLATE
01/07/2006 13:00,5,CASUALTY REPORT
01/07/2006 13:09,6,243(E)1 BATTERY NONCOHAB SPOUS
01/07/2006 13:18,2,TRAFFIC-ACCIDENT INJURY
01/07/2006 13:23,3,484 PETTY THEFT-SHOPLIFT
01/07/2006 13:45,2,484 PETTY THEFT-SHOPLIFT
01/07/2006 13:46,4,TRAFFIC-ACCIDENT-NON INJURY
01/07/2006 13:51,1,23153(A) VC DUI CAUSE INJURY
01/07/2006 14:00,4,459 PC  BURGLARY RESIDENCE
01/07/2006 14:00,6,459 PC  BURGLARY BUSINESS
01/07/2006 14:00,4,245(A)(1)AWDW/NO FIREARM/CIVIL
01/07/2006 14:00,4,484 PC   PETTY THEFT/INSIDE
01/07/2006 14:00,5,422 PC THREAT/INTENT TO TERROR
01/07/2006 14:00,1,484 PC PETTY THEFT
01/07/2006 14:13,6,THREATS - I RPT
01/07/2006 14:30,1,459 PC  BURGLARY VEHICLE
01/07/2006 14:31,2,TELEPEST -I RPT
01/07/2006 14:43,5,459 PC  BURGLARY RESIDENCE
01/07/2006 14:45,1,459 PC  BURGLARY VEHICLE
01/07/2006 14:57,3,CASUALTY REPORT
01/07/2006 15:00,6,CASUALTY REPORT
01/07/2006 15:00,2,459 PC  BURGLARY-UNSPECIFIED
01/07/2006 15:00,4,23152(A) VC DUI-ALCOHOL/DRUGS
01/07/2006 15:00,2,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 15:04,2,487(A) PC GRAND THEFT-SHOPLIFT
01/07/2006 15:19,5,246 PC SHOOT OCCUP DWELL/VEH
01/07/2006 15:20,5,459 PC  BURGLARY RESIDENCE
01/07/2006 15:25,6,TRAFFIC-ACCIDENT-NON INJURY
01/07/2006 15:30,1,TOWED/STORED VEHICLE
01/07/2006 16:10,6,459 PC  BURGLARY RESIDENCE
01/07/2006 16:15,5,475(C) PASS FORGED NOTE
01/07/2006 16:15,6,484G(B) PC ACCESS CARD FRAUD
01/07/2006 16:19,2,MISSING PERSON
01/07/2006 16:30,2,484 PETTY THEFT/LICENSE PLATE
01/07/2006 16:30,6,245(A)(1)AWDW/NO FIREARM/CIVIL
01/07/2006 16:30,3,459 PC  BURGLARY BUSINESS
01/07/2006 16:30,6,459 PC  BURGLARY VEHICLE
01/07/2006 16:35,4,459 PC  BURGLARY RESIDENCE
01/07/2006 16:40,4,BATTERY - I RPT
01/07/2006 16:57,5,11550(A)HS UNDER INFL NARCOTIC
01/07/2006 17:00,6,459 PC  BURGLARY RESIDENCE
01/07/2006 17:00,1,459 PC  BURGLARY VEHICLE
01/07/2006 17:00,5,MISSING PERSON
01/07/2006 17:00,2,459 PC  BURGLARY VEHICLE
01/07/2006 17:00,5,TOWED/STORED VEHICLE
01/07/2006 17:05,2,10851 VC AUTO THEFT LOCATE
01/07/2006 17:10,6,666 PC PETTY THEFT W/PRI CONV
01/07/2006 17:13,3,RECOVERED PROPERTY - I RPT
01/07/2006 17:26,5,273.6(A) PC VIO DV COURT ORDER
01/07/2006 17:35,2,MISSING PERSON
01/07/2006 17:46,4,666 PC PETTY THEFT W/PRI CONV
01/07/2006 17:48,4,TRAFFIC-ACCIDENT-NON INJURY
01/07/2006 17:50,6,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 17:54,2,243(E)1 BATTERY NONCOHAB SPOUS
01/07/2006 18:00,3,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 18:00,1,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 18:00,6,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 18:00,6,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 18:00,6,MISSING PERSON
01/07/2006 18:00,2,MISSING PERSON
01/07/2006 18:00,1,THREATS - I RPT
01/07/2006 18:00,5,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 18:00,1,594(B)(2)(A) VANDALISM/ -$400
01/07/2006 18:00,1,SUSP PERS-NO CRIME - I RPT
01/07/2006 18:13,6,10851 VC AUTO THEFT LOCATE
01/07/2006 18:17,5,245(A)(1)AWDW/NO FIREARM/CIVIL
01/07/2006 18:18,4,THREATS - I RPT
01/07/2006 18:19,3,20002(A) HIT/RUN
01/07/2006 18:30,5,594(B)(1)PC  VANDALISM +$400
01/07/2006 18:43,4,20002(A) HIT/RUN
01/07/2006 18:45,2,666 PC PETTY THEFT W/PRI CONV
01/07/2006 18:45,3,SUSP PERS-NO CRIME - I RPT
01/07/2006 18:50,5,459 PC  BURGLARY BUSINESS
01/07/2006 18:50,3,TRAFFIC-ACCIDENT INJURY
01/07/2006 19:00,6,459 PC  BURGLARY RESIDENCE
01/07/2006 19:00,5,TOWED/STORED VEH-14602.6
01/07/2006 19:00,1,487(A) GRAND THEFT-CLOUT-UNLOC
01/07/2006 19:00,5,594(B)(2)(A) VANDALISM/ -$400
01/07/2006 19:00,1,459 PC  BURGLARY VEHICLE
01/07/2006 19:10,6,TOWED/STORED VEH-14602.6
01/07/2006 19:11,4,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 19:15,6,CASUALTY REPORT
01/07/2006 19:16,6,TOWED/STORED VEHICLE
01/07/2006 19:21,3,TOWED/STORED VEHICLE
01/07/2006 19:25,3,TRAFFIC-ACCIDENT INJURY
01/07/2006 19:30,5,TOWED/STORED VEH-14602.6
01/07/2006 19:30,3,459 PC  BURGLARY VEHICLE
01/07/2006 19:40,4,243(E)1 BATTERY NONCOHAB SPOUS
01/07/2006 19:41,3,243(D) PC BATT/CIVILIAN W/INJ
01/07/2006 19:45,2,11357(B)HS POSS -28.5GR MARIJ
01/07/2006 19:59,6,TOWED/STORED VEH-14602.6
01/07/2006 20:00,3,243(E)1 BATTERY NONCOHAB SPOUS
01/07/2006 20:30,4,11550(A)HS UNDER INFL NARCOTIC
01/07/2006 20:30,6,11357(B)HS POSS -28.5GR MARIJ
01/07/2006 20:30,3,459 PC  BURGLARY VEHICLE
01/07/2006 20:30,6,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 20:34,6,496(A) RECEIVE STOLEN PROPERTY
01/07/2006 20:39,3,487(A) PC GRAND THEFT
01/07/2006 21:00,4,594(B)(2)(A) VANDALISM/ -$400
01/07/2006 21:00,3,211 PC  ROBBERY UNSPECIFIED
01/07/2006 21:00,4,484 PC   PETTY THEFT/INSIDE
01/07/2006 21:43,3,242 PC  BATTERY CIVILIAN
01/07/2006 21:57,3,242 PC  BATTERY CIVILIAN
01/07/2006 22:00,3,484 PC   PETTY THEFT/INSIDE
01/07/2006 22:00,2,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 22:00,2,273.6(A) PC VIO DV COURT ORDER
01/07/2006 22:00,4,459 PC  BURGLARY BUSINESS
01/07/2006 22:00,5,TRAFFIC-ACCIDENT-NON INJURY
01/07/2006 22:00,3,459 PC  BURGLARY VEHICLE
01/07/2006 22:00,6,TOWED/STORED VEH-14602.6
01/07/2006 22:00,2,459 PC  BURGLARY VEHICLE
01/07/2006 22:09,5,ACCIDENTAL FIRES/ARSON -I RPT
01/07/2006 22:18,3,ABC LICENSE VIO/INFO - I RPT
01/07/2006 22:25,4,211 PC  ROBBERY UNSPECIFIED
01/07/2006 22:30,3,459 PC  BURGLARY VEHICLE
01/07/2006 22:37,3,TOWED/STORED VEH-14602.6
01/07/2006 22:45,5,10851 VC AUTO THEFT LOCATE
01/07/2006 23:00,6,459 PC  BURGLARY VEHICLE
01/07/2006 23:00,6,10851(A)VC TAKE VEH W/O OWNER
01/07/2006 23:00,2,459 PC  BURGLARY RESIDENCE
01/07/2006 23:00,2,TOWED/STORED VEH-14602.6
01/07/2006 23:00,1,594(B)(1)PC  VANDALISM +$400
01/07/2006 23:04,5,TOWED/STORED VEHICLE
01/07/2006 23:13,5,MISSING PERSON
01/07/2006 23:15,3,459 PC  BURGLARY BUSINESS
01/07/2006 23:30,3,459 PC  BURGLARY VEHICLE
01/07/2006 23:44,6,22435.2(A) BP POSS SHOP CART
01/08/2006 00:00,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 00:01,3,TELEPEST -I RPT
01/08/2006 00:01,6,530.5 PC USE PERSONAL ID INFO
01/08/2006 00:17,2,647(F) PC DIP - DISORDERLY
01/08/2006 00:36,6,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 00:50,6,23152(A) VC DUI-ALCOHOL/DRUGS
01/08/2006 01:00,6,211 PC  ROBBERY UNSPECIFIED
01/08/2006 01:22,3,23152(A) VC DUI-ALCOHOL/DRUGS
01/08/2006 01:25,3,242 PC  BATTERY CIVILIAN
01/08/2006 01:30,2,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 01:30,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 01:30,5,459 PC  BURGLARY RESIDENCE
01/08/2006 01:36,3,O/S AGENCY -ASSISTANCE- I RPT
01/08/2006 01:38,6,11364 HS POSS DRUG PARAPH
01/08/2006 01:51,5,TOWED/STORED VEH-14602.6
01/08/2006 01:54,5,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 01:55,3,211 PC ROBBERY-PURSE SNATCH
01/08/2006 01:57,6,23152(A) VC DUI-ALCOHOL/DRUGS
01/08/2006 02:00,3,242 PC  BATTERY CIVILIAN
01/08/2006 02:00,6,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 02:07,3,3056 PAROLE VIO - I RPT
01/08/2006 02:15,3,20001(A) VC HIT/RUN INJ/DEATH
01/08/2006 02:18,2,459 PC  BURGLARY RESIDENCE
01/08/2006 02:20,2,211 PC  ROBBERY UNSPECIFIED
01/08/2006 02:30,3,MISSING PERSON I RPT
01/08/2006 02:30,2,487(A) GRAND THEFT-AUTO PARTS
01/08/2006 02:36,3,242 PC  BATTERY CIVILIAN
01/08/2006 02:45,2,12303.3 PC DEST DVC INTENT INJ
01/08/2006 02:50,2,TOWED/STORED VEH-14602.6
01/08/2006 03:00,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 03:00,6,243(D) PC BATT/CIVILIAN W/INJ
01/08/2006 03:00,5,TELEPEST -I RPT
01/08/2006 03:10,6,CASUALTY REPORT
01/08/2006 03:45,6,243(D) PC BATT/CIVILIAN W/INJ
01/08/2006 04:00,4,594(B)(1)PC  VANDALISM +$400
01/08/2006 04:00,1,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 05:32,5,TOWED/STORED VEHICLE
01/08/2006 07:00,4,10851 VC AUTO THEFT LOCATE
01/08/2006 07:45,5,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 07:45,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 07:51,4,CASUALTY REPORT
01/08/2006 08:00,2,459 PC  BURGLARY-UNSPECIFIED
01/08/2006 08:02,3,BATTERY - I RPT
01/08/2006 08:15,3,484G(A)PC USE FORGED CARD
01/08/2006 08:30,2,459 PC  BURGLARY RESIDENCE
01/08/2006 08:33,2,211 PC  ROBBERY UNSPECIFIED
01/08/2006 09:00,5,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 09:00,3,459 PC  BURGLARY RESIDENCE
01/08/2006 09:15,5,TRAFFIC-ACCIDENT-NON INJURY
01/08/2006 09:44,1,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 09:46,6,212.5(A)ROBBERY-INHAB DWELLING
01/08/2006 09:49,2,11350(A)HS POSS CNTRL SUBST
01/08/2006 09:53,5,459 PC  BURGLARY RESIDENCE
01/08/2006 10:00,2,BATTERY - I RPT
01/08/2006 10:03,1,TRAFFIC-ACCIDENT-NON INJURY
01/08/2006 10:06,6,CASUALTY REPORT
01/08/2006 10:15,3,CASUALTY REPORT
01/08/2006 10:30,4,459 PC  BURGLARY VEHICLE
01/08/2006 10:33,6,484 PC   PETTY THEFT/INSIDE
01/08/2006 10:33,3,TOWED/STORED VEHICLE
01/08/2006 10:48,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 11:00,4,FRAUD OR BUNCO - I RPT
01/08/2006 11:01,4,484 PETTY THEFT-SHOPLIFT
01/08/2006 11:05,1,TOWED/STORED VEHICLE
01/08/2006 11:13,2,459 PC  BURGLARY BUSINESS
01/08/2006 11:17,1,CASUALTY REPORT
01/08/2006 11:36,2,245(A)(1)AWDW/NO FIREARM/CIVIL
01/08/2006 11:51,2,10851 VC AUTO THEFT LOCATE
01/08/2006 12:00,2,459 PC  BURGLARY RESIDENCE
01/08/2006 12:00,1,459 PC  BURGLARY RESIDENCE
01/08/2006 12:15,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 12:30,6,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 12:30,6,MISSING PERSON
01/08/2006 12:58,6,23153(A) VC DUI CAUSE INJURY
01/08/2006 13:00,1,MISSING PERSON
01/08/2006 13:00,3,459 PC  BURGLARY RESIDENCE
01/08/2006 13:30,5,484 PC   PETTY THEFT/INSIDE
01/08/2006 13:31,5,NEIGHBORHOOD DISTURBANCE-I RPT
01/08/2006 13:35,3,166(A)(4) WILFUL DISOBEY CT OR
01/08/2006 13:41,6,459 PC  BURGLARY VEHICLE
01/08/2006 14:00,3,459 PC  BURGLARY RESIDENCE
01/08/2006 14:00,3,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 15:00,4,MISSING PERSON
01/08/2006 15:00,4,487(A) PC GRAND THEFT
01/08/2006 15:00,5,MISSING PERSON I RPT
01/08/2006 15:00,3,459 PC  BURGLARY RESIDENCE
01/08/2006 15:15,6,10851 VC AUTO THEFT LOCATE
01/08/2006 15:30,3,459 PC  BURGLARY VEHICLE
01/08/2006 15:30,3,459 PC  BURGLARY BUSINESS
01/08/2006 15:30,2,NON INJ HR/MAIL OUT REPORT
01/08/2006 15:47,2,10851 VC AUTO THEFT LOCATE
01/08/2006 15:51,2,RECOVERED PROPERTY - I RPT
01/08/2006 16:00,4,MISSING PERSON
01/08/2006 16:00,6,MISSING PERSON
01/08/2006 16:00,5,459 PC  BURGLARY RESIDENCE
01/08/2006 16:00,6,CASUALTY REPORT
01/08/2006 16:01,3,11377(A)HS POSS AMPHETAMINES
01/08/2006 16:30,4,22435.2(A) BP POSS SHOP CART
01/08/2006 16:30,4,459 PC  BURGLARY RESIDENCE
01/08/2006 16:30,4,TOWED/STORED VEHICLE
01/08/2006 16:52,5,TRAFFIC-ACCIDENT INJURY
01/08/2006 17:00,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 17:00,5,484 PETTY THEFT/LICENSE PLATE
01/08/2006 17:00,5,459 PC  BURGLARY RESIDENCE
01/08/2006 17:00,1,459 PC  BURGLARY VEHICLE
01/08/2006 17:00,3,SUSP PERS-NO CRIME - I RPT
01/08/2006 17:01,6,245(A)(1)AWDW/NO FIREARM/CIVIL
01/08/2006 17:05,4,23152(A) VC DUI-ALCOHOL/DRUGS
01/08/2006 17:09,5,TOWED/STORED VEHICLE
01/08/2006 17:17,3,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 17:30,5,TELEPEST -I RPT
01/08/2006 17:40,1,594(B)(1)PC  VANDALISM +$400
01/08/2006 17:50,6,TOWED/STORED VEHICLE
01/08/2006 17:53,6,MISSING PERSON LOCATE O/S ASSI
01/08/2006 18:00,2,MISSING PERSON
01/08/2006 18:00,3,484 PC PETTY THEFT
01/08/2006 18:00,6,459 PC  BURGLARY VEHICLE
01/08/2006 18:00,4,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 18:00,5,459 PC  BURGLARY VEHICLE
01/08/2006 18:00,6,NON INJ HR/MAIL OUT REPORT
01/08/2006 18:14,6,TOWED/STORED VEH-14602.6
01/08/2006 18:30,2,12403.7(G) PC ILLGL POSS TRGAS
01/08/2006 18:30,5,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 18:30,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 18:33,6,368(B)(1) CRUELTY/ELDER/ W/INJ
01/08/2006 18:44,5,TOWED/STORED VEH-14602.6
01/08/2006 19:00,6,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 19:11,6,TOWED/STORED VEH-14602.6
01/08/2006 19:20,2,211 PC  ROBBERY UNSPECIFIED
01/08/2006 19:30,2,SUSPICIOUS VEHICLE - I RPT
01/08/2006 19:30,2,459 PC  BURGLARY VEHICLE
01/08/2006 19:37,6,243(D) PC BATT/CIVILIAN W/INJ
01/08/2006 19:48,6,11378 HS POSS/SALE AMPHETAMINE
01/08/2006 19:54,3,243(D) PC BATT/CIVILIAN W/INJ
01/08/2006 20:00,3,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 20:24,4,TOWED/STORED VEH-14602.6
01/08/2006 20:25,3,211 PC ROBBERY- BUSINESS
01/08/2006 20:26,4,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 20:30,4,211 PC  ROBBERY UNSPECIFIED
01/08/2006 20:30,5,459 PC  BURGLARY VEHICLE
01/08/2006 20:41,1,211 PC  ROBBERY UNSPECIFIED
01/08/2006 20:45,5,20002(A) HIT/RUN
01/08/2006 20:49,5,148.9 PC FALSE ID TO OFFICER
01/08/2006 21:00,5,242 PC  BATTERY CIVILIAN
01/08/2006 21:00,1,484 PETTY THEFT/LICENSE PLATE
01/08/2006 21:00,1,VANDALISM - I RPT
01/08/2006 21:00,1,484 PETTY THEFT/LICENSE PLATE
01/08/2006 21:00,1,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 21:00,1,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 21:02,6,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 21:30,6,MISCELLANEOUS I RPT (ZMISC)
01/08/2006 21:30,1,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 21:30,1,23153(A) VC DUI CAUSE INJURY
01/08/2006 21:30,2,459 PC  BURGLARY VEHICLE
01/08/2006 21:30,1,594(B)(1)PC  VANDALISM +$400
01/08/2006 21:35,6,TOWED/STORED VEH-14602.6
01/08/2006 21:36,6,TOWED/STORED VEHICLE
01/08/2006 21:52,2,TRAFFIC-ACCIDENT INJURY
01/08/2006 21:54,5,SUSP PERS-NO CRIME - I RPT
01/08/2006 22:09,2,TOWED/STORED VEH-14602.6
01/08/2006 22:10,1,NON INJ HR/MAIL OUT REPORT
01/08/2006 22:12,5,TRAFFIC-ACCIDENT-NON INJURY
01/08/2006 22:29,6,ELDER ABUSE/PHYS/MENTAL-I RPT
01/08/2006 22:30,3,243(E)1 BATTERY NONCOHAB SPOUS
01/08/2006 22:30,5,459 PC  BURGLARY RESIDENCE
01/08/2006 22:30,2,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 23:00,1,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 23:00,4,594(B)(2)(A) VANDALISM/ -$400
01/08/2006 23:00,4,TRAFFIC-ACCIDENT-NON INJURY
01/08/2006 23:03,5,529 PC FALSE PERSONATION
01/08/2006 23:30,3,484 PC PETTY THEFT
01/08/2006 23:30,4,484 PC PETTY THEFT
01/08/2006 23:30,4,484 PC PETTY THEFT
01/08/2006 23:30,3,484 PC PETTY THEFT
01/08/2006 23:37,4,11364 HS POSS DRUG PARAPH
01/08/2006 23:37,4,4140 BP  POSS OF HYPO NEEDLE
01/08/2006 23:43,2,451(D) PC  ARSON OF PROPERTY
01/08/2006 23:45,6,23152(A) VC DUI-ALCOHOL/DRUGS
01/08/2006 23:45,3,594(B)(1)PC  VANDALISM +$400
01/08/2006 23:49,1,10851(A)VC TAKE VEH W/O OWNER
01/08/2006 23:54,5,11357(B)HS POSS -28.5GR MARIJ
01/08/2006 23:58,5,FOUND PROPERTY - I RPT
01/09/2006 00:00,1,459 PC  BURGLARY VEHICLE
01/09/2006 00:00,6,459 PC  BURGLARY VEHICLE
01/09/2006 00:00,6,LOST PROPERTY - I RPT
01/09/2006 00:00,2,530.5 PC USE PERSONAL ID INFO
01/09/2006 00:00,6,594(B)(2)(A) VANDALISM/ -$400
01/09/2006 00:01,2,484 PETTY THEFT/LICENSE PLATE
01/09/2006 00:01,4,484 PC PETTY THEFT
01/09/2006 00:01,5,459 PC  BURGLARY VEHICLE
01/09/2006 00:01,1,459 PC  BURGLARY VEHICLE
01/09/2006 00:01,4,530.5 PC USE PERSONAL ID INFO
01/09/2006 00:01,6,487(A) GRAND THEFT-INSIDE
01/09/2006 00:01,3,530.5 PC USE PERSONAL ID INFO
01/09/2006 00:05,2,10851 VC AUTO THEFT LOCATE
01/09/2006 00:09,2,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 00:10,6,10851 VC AUTO THEFT LOCATE
01/09/2006 00:15,3,211 PC  ROBBERY UNSPECIFIED
01/09/2006 00:21,2,11364 HS POSS DRUG PARAPH
01/09/2006 00:30,3,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 00:30,2,484 PC   PETTY THEFT/INSIDE
01/09/2006 00:30,5,243(E)1 BATTERY NONCOHAB SPOUS
01/09/2006 00:41,2,451(B) PC ARSON OF INHAB STRUC
01/09/2006 00:45,5,MISSING PERSON
01/09/2006 00:45,4,245(A)(1)AWDW/NO FIREARM/CIVIL
01/09/2006 00:50,2,TOWED/STORED VEH-14602.6
01/09/2006 01:07,4,459 PC  BURGLARY BUSINESS
01/09/2006 01:18,2,MISSING PERSON
01/09/2006 01:35,4,5150 WI DANGER SELF/OTHERS
01/09/2006 01:45,4,MISSING PERSON
01/09/2006 01:49,6,647(F) PC DIP - DISORDERLY
01/09/2006 02:10,5,459 PC  BURGLARY VEHICLE
01/09/2006 02:30,6,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 02:43,6,FOUND PROPERTY - I RPT
01/09/2006 02:48,3,459 PC  BURGLARY BUSINESS
01/09/2006 03:00,4,MISSING PERSON
01/09/2006 03:27,2,459 PC  BURGLARY RESIDENCE
01/09/2006 03:54,4,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 03:59,3,459 PC  BURGLARY BUSINESS
01/09/2006 04:49,3,459 PC  BURGLARY BUSINESS
01/09/2006 05:00,6,459 PC  BURGLARY RESIDENCE
01/09/2006 05:42,2,11377(A)HS POSS AMPHETAMINES
01/09/2006 05:53,6,TRAFFIC-ACCIDENT-NON INJURY
01/09/2006 06:00,1,459 PC  BURGLARY VEHICLE
01/09/2006 06:25,5,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 06:30,2,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 06:36,6,20002(A) HIT/RUN
01/09/2006 06:41,6,5150 WI DANGER SELF/OTHERS
01/09/2006 06:50,3,459 PC  BURGLARY BUSINESS
01/09/2006 07:00,6,THREATS - I RPT
01/09/2006 07:00,3,TRAFFIC-ACCIDENT INJURY
01/09/2006 07:00,6,459 PC  BURGLARY VEHICLE
01/09/2006 07:20,5,459 PC  BURGLARY RESIDENCE
01/09/2006 07:28,6,TOWED/STORED VEHICLE
01/09/2006 07:39,3,594(B)(2)(A) VANDALISM/ -$400
01/09/2006 07:45,3,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 07:45,5,TOWED/STORED VEHICLE
01/09/2006 07:56,4,5150 WI DANGER SELF/OTHERS
01/09/2006 08:00,3,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 08:00,5,LOST PROPERTY - I RPT
01/09/2006 08:00,2,484 PC   THEFT-LIC PLATE TABS
01/09/2006 08:00,2,484 PC  PETTY THEFT/ OUTSIDE
01/09/2006 08:00,4,MISSING PERSON
01/09/2006 08:15,6,TOWED/STORED VEH-14602.6
01/09/2006 08:18,6,TOWED/STORED VEHICLE
01/09/2006 08:20,1,484 PETTY THEFT CLOUT UNLOCKED
01/09/2006 08:26,6,TOWED/STORED VEHICLE
01/09/2006 08:30,3,484 PETTY THEFT/LICENSE PLATE
01/09/2006 08:30,3,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 08:30,6,242 PC  BATTERY CIVILIAN
01/09/2006 08:36,5,647(F) PC PUB INTOX-DETOX ONLY
01/09/2006 08:40,2,TRAFFIC-ACCIDENT INJURY
01/09/2006 08:45,5,459 PC  BURGLARY RESIDENCE
01/09/2006 08:49,5,TRAFFIC-ACCIDENT INJURY
01/09/2006 08:58,1,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 09:00,3,290(A)(1)(D) FAIL TO REG-5 DAY
01/09/2006 09:00,6,242 PC  BATTERY CIVILIAN
01/09/2006 09:00,5,484G(B) PC ACCESS CARD FRAUD
01/09/2006 09:00,6,TOWED/STORED VEH-14602.6
01/09/2006 09:06,5,TRAFFIC-ACCIDENT-NON INJURY
01/09/2006 09:06,5,TOWED/STORED VEH-14602.6
01/09/2006 09:15,5,TOWED/STORED VEH-14602.6
01/09/2006 09:15,6,TOWED/STORED VEH-14602.6
01/09/2006 09:18,6,TRAFFIC-ACCIDENT INJURY
01/09/2006 09:30,3,459 PC  BURGLARY VEHICLE
01/09/2006 09:30,2,459 PC  BURGLARY RESIDENCE
01/09/2006 09:30,6,459 PC  BURGLARY VEHICLE
01/09/2006 09:30,3,487(A) PC GRAND THEFT
01/09/2006 09:34,3,NON INJ HR/MAIL OUT REPORT
01/09/2006 09:35,6,TOWED/STORED VEHICLE
01/09/2006 09:40,5,245(A)(1)AWDW/NO FIREARM/CIVIL
01/09/2006 09:55,6,TOWED/STORED VEH-14602.6
01/09/2006 09:58,1,273.6(A) PC VIO DV COURT ORDER
01/09/2006 10:00,2,530.5 PC USE PERSONAL ID INFO
01/09/2006 10:00,4,459 PC  BURGLARY VEHICLE
01/09/2006 10:00,5,459 PC  BURGLARY RESIDENCE
01/09/2006 10:00,4,10851(A)VC TAKE VEH W/O OWNER
01/09/2006 10:00,3,484 PC PETTY THEFT
01/09/2006 10:00,5,TOWED/STORED VEH-14602.6
01/09/2006 10:00,3,484 PC   PETTY THEFT/INSIDE
01/09/2006 10:00,3,484 PETTY THEFT CLOUT UNLOCKED
01/09/2006 10:14,6,TOWED/STORED VEH-14602.6
01/09/2006 10:15,3,TOWED/STORED VEHICLE
01/09/2006 10:15,4,484 PC   PETTY THEFT/INSIDE
01/09/2006 10:30,1,TOWED/STORED VEH-14602.6
01/09/2006 10:32,2,TOWED/STORED VEHICLE
01/09/2006 10:41,1,GANG ACTIVITY - I RPT
01/09/2006 10:44,6,22435.2(A) BP POSS SHOP CART
01/09/2006 11:00,5,594(B)(2)(A) VANDALISM/ -$400
01/09/2006 11:00,3,TOWED/STORED VEHICLE
01/09/2006 11:02,3,TRAFFIC-ACCIDENT-NON INJURY
01/09/2006 11:08,3,TRAFFIC-ACCIDENT INJURY
01/09/2006 11:12,4,CASUALTY REPORT
01/09/2006 11:30,1,487(A) GRAND THEFT-AUTO PARTS
01/09/2006 11:35,2,NON INJ HR/MAIL OUT REPORT
01/09/2006 11:45,3,TRAFFIC-ACCIDENT-NON INJURY
01/09/2006 11:53,5,GANG ACTIVITY - I RPT
01/09/2006 11:59,6,11377(A)HS POSS AMPHETAMINES
01/09/2006 12:00,2,484 PC PETTY THEFT
01/09/2006 12:00,5,MISSING PERSON
01/09/2006 12:00,3,484 PC   PETTY THEFT/INSIDE
01/09/2006 12:06,6,TOWED/STORED VEH-14602.6
01/09/2006 12:15,1,484G(A)PC USE FORGED CARD
01/09/2006 12:20,3,242 PC  BATTERY CIVILIAN
01/09/2006 12:30,4,290(A)(1)(A) FAIL REG-CHG ADD
01/09/2006 12:38,2,594(B)(2)(A) VANDALISM/ -$400
01/09/2006 12:38,5,TOWED/STORED VEHICLE
01/09/2006 12:43,5,TRAFFIC-ACCIDENT-NON INJURY
01/09/2006 12:50,3,647(I) PEEPING TOM-INHAB DWELL
